emp_no,first_name,last_name,from_date,salary,title
98738,Mihalis,Kulisch,1995-06-08,40000,Engineer
213367,Werner,Jeong,1991-10-31,58133,Engineer
98750,Shooichi,Braccini,1986-12-30,46673,Engineer
251705,Amalendu,Monkewich,1990-05-16,51014,Engineer
98766,Gretta,Buchter,1996-04-16,69215,Engineer
29871,Xiaobin,Pocchiola,1988-03-12,56260,Engineer
29873,Monique,Aloisi,1991-12-10,40075,Engineer
213357,Collette,Businaro,1997-07-07,42262,Engineer
213333,Idoia,Mullainathan,1991-03-15,40000,Engineer
98825,Aemilian,Kroft,1992-10-07,51267,Engineer
11091,Souichi,Ramsay,1999-09-11,76253,Engineer
29878,Rajmohan,Schonegge,1996-10-31,40000,Engineer
213327,Shiv,Alpin,1988-11-18,40000,Engineer
213310,Quingbo,Apsitis,1992-01-10,42002,Engineer
98852,Arno,Rissland,1997-08-12,56812,Engineer
98866,Bilhanan,McAffer,1992-08-03,40000,Engineer
213253,Wonhee,Kading,1997-05-09,52769,Engineer
98882,Yishay,Vanwelkenhuysen,1989-11-17,40000,Engineer
98893,Theron,Ramalingam,1988-07-30,40000,Engineer
14530,Branimir,Luks,1999-02-02,40000,Engineer
98911,Constantino,Kolvik,1989-01-22,49555,Engineer
213213,Zongyan,Rodite,1987-02-24,60237,Engineer
14534,Heeju,Vecchi,1991-01-16,49590,Engineer
251688,Tsuneo,Jenevein,2002-06-18,44343,Engineer
213180,Aiman,Heuser,1986-09-02,46415,Engineer
213174,Muneo,Poupard,1987-05-13,45959,Engineer
98962,Brendon,Sluis,1988-08-18,58636,Engineer
98965,Mori,Parhami,1987-05-04,68546,Engineer
98979,Alejandro,Jayawardene,1996-07-04,63449,Engineer
251687,Jordanka,Honglei,1987-11-28,46676,Engineer
98987,Dipayan,Suermann,1985-09-13,40000,Engineer
213163,Sarita,Ullian,1997-02-12,40000,Engineer
29922,Hironobu,Chvatal,1989-12-26,40000,Engineer
213143,Shirish,Riefers,1999-03-30,47760,Engineer
251685,Conal,McConalogue,1995-12-19,69927,Engineer
99029,Ohad,Eiter,1989-06-22,67556,Engineer
213135,Gadiel,Danlos,1995-08-13,40000,Engineer
213119,Mokhtar,Karner,1996-02-25,60704,Engineer
213113,Shigeichiro,Hammerschmidt,1993-01-30,40000,Engineer
213105,Basim,Steenbeek,1986-03-11,50295,Engineer
99089,Brigham,Quaggetto,1995-09-29,40000,Engineer
99111,Ulf,Picci,1998-01-31,40000,Engineer
99137,Yonghoan,Pollock,1998-04-16,82357,Engineer
99161,Ramya,Heyers,1996-05-08,51933,Engineer
29948,Elzbieta,Kruskal,1986-07-14,40000,Engineer
99164,Shahid,Schaaf,1996-11-02,40000,Engineer
213103,Tomofumi,Chinen,1997-10-09,40000,Engineer
99182,Jaques,Fontan,2002-02-27,57476,Engineer
99190,Djenana,Kambil,1995-07-29,70800,Engineer
99199,Shakhar,Simkin,1997-02-18,47596,Engineer
99204,Denis,Bugaenko,1995-01-10,51757,Engineer
213066,Udi,Skogmar,1987-01-25,40000,Engineer
99226,Mario,Pehl,1993-01-14,42023,Engineer
99237,Shigehito,Matzen,1998-12-21,40000,Engineer
29952,Jianhao,Kusakari,1999-02-24,40000,Engineer
99240,Lijia,Heydon,1996-05-15,59497,Engineer
99260,Fan,Picco,1997-12-06,40000,Engineer
99261,Amalendu,Panienski,1997-02-04,58810,Engineer
99269,Leaf,Gien,1997-05-13,40000,Engineer
213019,Tuval,Usery,1991-11-08,40000,Engineer
99283,Shir,Rosca,1994-05-02,60807,Engineer
99284,Lena,Isaak,1999-04-01,42317,Engineer
99290,Youssef,Basagni,1995-08-07,40000,Engineer
99297,Xinan,Erman,1992-06-26,54074,Engineer
99309,Kazuhito,Emiris,1991-08-15,72416,Engineer
213001,Pragnesh,Cummings,1998-07-12,40000,Engineer
212999,Bernt,Azevdeo,1999-02-14,40000,Engineer
212994,Huai,Genin,1994-05-04,51106,Engineer
29983,Lucian,Christ,1991-05-17,40000,Engineer
212992,Xiong,Ferretti,1986-01-14,46681,Engineer
212989,Kasturi,Billawala,1999-07-17,64210,Engineer
99383,Zita,Vasanthakumar,1999-03-15,59622,Engineer
99390,Cristinel,Potthoff,1992-03-17,52747,Engineer
212968,Hidde,Businaro,1999-04-13,41681,Engineer
99397,Naftaly,Gyimothy,1992-04-06,66989,Engineer
212950,Udi,Schiettecatte,1996-01-04,48767,Engineer
212944,Goh,Thummel,1999-12-31,58321,Engineer
14537,Babette,Engelmann,1989-03-17,48332,Engineer
212940,Nahid,Syrzycki,1999-12-12,40000,Engineer
251653,Yahiko,Schrift,1997-02-07,53845,Engineer
29996,Gennady,Pfau,1993-12-17,40000,Engineer
99473,Jaihie,Servi,1996-03-06,63089,Engineer
212911,Chiranjit,Griswold,1986-05-05,54019,Engineer
212905,Zhonghui,McClure,1987-05-22,56433,Engineer
212893,Perla,Conti,1989-11-14,48380,Engineer
259633,Stevo,Bottner,1993-11-09,53460,Engineer
99501,Djenana,Scharstein,1992-06-26,58710,Engineer
99506,Frazer,Maquelin,1995-06-15,56377,Engineer
99516,Genki,Matheson,1999-01-09,45802,Engineer
99520,Eran,Copas,1995-02-02,47258,Engineer
30008,Tsutomu,Kalafatis,1986-09-18,57431,Engineer
99527,Feipei,Duclos,1994-08-12,40000,Engineer
212880,Sreekrishna,Hofting,1997-09-07,45936,Engineer
99544,Irene,Petersohn,1999-02-22,40000,Engineer
212830,Dines,Lenart,1987-12-02,44519,Engineer
14552,Ibibia,Snyers,1994-06-13,40000,Engineer
30039,Ronghao,Antonisse,1989-02-07,40000,Engineer
99581,Shichao,Sudkamp,1992-09-15,62571,Engineer
99589,Abdelghani,Baik,1991-07-27,48678,Engineer
99598,Pohua,Plavsic,1999-11-22,73295,Engineer
30067,Francoise,Georg,1995-11-11,43478,Engineer
99608,Baruch,Paludetto,1999-08-14,42571,Engineer
99623,Sivanarayana,Rosar,1995-12-14,40000,Engineer
99630,Sahrah,Gaughan,1995-08-26,48547,Engineer
99642,Filipe,Barreiro,1990-01-16,42435,Engineer
99650,Weicheng,Chartres,1997-02-02,46766,Engineer
99658,Sachem,Farrar,1993-06-19,41905,Engineer
99660,Gudjon,Roisin,1993-05-24,40000,Engineer
261469,Danae,Danlos,1999-03-07,53797,Engineer
99689,Ayakannu,Simkin,1993-01-19,60954,Engineer
212739,Pradeep,Frolund,2000-02-10,56196,Engineer
212730,Moss,Savasere,1997-03-07,70374,Engineer
30083,Wanqing,Burnard,1988-02-04,50950,Engineer
212707,Vatsa,Baig,2000-01-09,50783,Engineer
212699,Aleksander,Bierbaum,1992-08-16,40000,Engineer
212674,Xiping,Schurmann,1999-07-27,40000,Engineer
99771,Gudjon,Lund,1993-05-23,40000,Engineer
30092,Kristof,Pusterhofer,1996-01-24,73013,Engineer
251592,Xiping,Theuretzbacher,1996-01-30,40000,Engineer
99794,Kristin,Garnick,1999-01-23,40000,Engineer
212659,Shim,Vilarrasa,1996-07-29,40000,Engineer
212653,Geoffrey,Nyrup,1986-01-08,58258,Engineer
99838,Hidde,Menyhert,2000-08-08,43431,Engineer
251572,Taisook,Tagansky,1999-07-22,40000,Engineer
212620,Mayumi,Lally,1998-03-09,40000,Engineer
212567,Marjo,Veeraraghavan,1991-01-15,40000,Engineer
30106,Zeljko,Yamaashi,1999-03-21,40000,Engineer
99882,Rafail,Falby,1987-01-11,48229,Engineer
99889,Mohammad,Osgood,1998-06-29,58898,Engineer
30109,Kiyokazu,Legleitner,1994-04-03,40000,Engineer
99895,Olivera,Feldmann,1994-07-23,44629,Engineer
212535,Kiyotoshi,Sevcikova,1988-05-07,40000,Engineer
212523,Zhiguo,Rosiles,1991-01-25,49670,Engineer
212510,Kagan,Jenevein,1998-03-30,58199,Engineer
99927,Bernardo,Luck,1986-03-11,40000,Engineer
99928,Basant,Sudkamp,1992-12-10,52562,Engineer
251566,Yannik,Piazza,1999-06-24,40000,Engineer
99937,Yannik,Himler,1987-11-17,40752,Engineer
212506,Mohammad,Suomi,1996-04-19,40000,Engineer
30120,Francoise,Ghelli,2002-02-25,46832,Engineer
212455,Thanasis,Gewali,1998-11-17,62135,Engineer
99989,Divine,Docker,1999-11-01,42342,Engineer
100001,Jasminko,Antonakopoulos,2000-06-13,40000,Engineer
100013,Gunilla,Bernardinello,1986-04-10,81806,Engineer
30133,Tonny,Bharadwaj,1991-07-13,40000,Engineer
212433,Zhensheng,Brodal,1985-04-22,51420,Engineer
100037,Tadahiro,Smeets,1996-08-05,46222,Engineer
212419,Mang,Ruemmler,1994-04-07,40000,Engineer
100046,Jayson,Jumpertz,1986-06-14,40000,Engineer
100058,Jaewoo,Farrow,1998-01-21,47213,Engineer
100072,Fan,Zeleznik,1997-06-17,40248,Engineer
100076,Shakhar,Azadmanesh,1994-04-07,40000,Engineer
212414,Vitali,Rijsenbrij,1998-02-09,40902,Engineer
100092,Eckart,Cannane,1987-01-28,44308,Engineer
100101,Shakhar,Egerstedt,1988-05-10,57364,Engineer
100102,Harngdar,Marciano,1994-08-08,40000,Engineer
100105,Tuval,Underwood,1993-12-16,42972,Engineer
212409,Youpyo,Litzkow,1987-02-25,46807,Engineer
30167,Sorina,Tiemann,1985-07-25,64649,Engineer
212407,Branimir,Merle,1998-11-20,40000,Engineer
100137,Seongbae,Bail,1986-03-17,40000,Engineer
100138,Changho,Prenel,1988-06-16,43804,Engineer
212406,Shigehiro,Suwa,1998-10-14,58103,Engineer
30191,Gian,Azevdeo,1998-09-10,40000,Engineer
251518,Duke,Perng,1997-08-03,59217,Engineer
212392,Poornachandra,Quittner,1994-06-16,47883,Engineer
212385,Sukumar,Ohori,1991-12-01,40000,Engineer
100180,Ohad,Lichtner,1990-06-16,63640,Engineer
212367,Khatoun,Krider,1990-07-12,40819,Engineer
100186,Nathalie,Karunanithi,1997-11-25,49683,Engineer
100189,Lalit,Rousseau,1997-09-10,40000,Engineer
212355,Ortrun,Lubachevsky,1987-07-18,55196,Engineer
212346,Arve,Akaboshi,1997-04-14,40000,Engineer
100200,Charmane,Kuhnemann,1999-03-10,40000,Engineer
212325,Nevio,Gischer,1998-12-10,40000,Engineer
212317,Maris,Koprowski,2002-01-06,40000,Engineer
30203,Atreyi,Vidya,1999-03-20,40448,Engineer
11098,Arnd,Covnot,1997-01-08,40000,Engineer
100257,Mahmut,Poulakidas,1994-08-28,50891,Engineer
100271,Arto,Krider,1999-02-22,40000,Engineer
212290,Zhigen,Caine,1993-05-23,50131,Engineer
30220,Marjo,Bouloucos,1997-09-04,40000,Engineer
30223,Jasminko,Melski,1992-04-17,40000,Engineer
100300,Paraskevi,Lieblein,1985-04-11,40000,Engineer
30226,Shiv,Reghbati,1988-12-01,47180,Engineer
100321,Guoxiang,Coombs,1995-05-24,40000,Engineer
30231,Heon,Cichocki,1989-03-03,42245,Engineer
100324,Shaw,Pagter,1998-09-19,40000,Engineer
100343,Masoud,Woycyznski,1997-02-23,77395,Engineer
100349,Gianluca,Jarecki,1988-06-18,40000,Engineer
100360,Baoqiu,Eppinger,1996-08-16,42781,Engineer
100371,Yonghong,Schwaller,1995-12-23,43530,Engineer
100382,Mariangiola,Wynblatt,1988-05-25,53751,Engineer
100386,Lubomir,Dulay,1995-11-29,40000,Engineer
251514,Shooichi,Carrere,1985-07-13,62755,Engineer
100401,Sajjan,Theuretzbacher,1989-02-04,58038,Engineer
100411,Navid,Cannane,1992-07-12,62652,Engineer
100416,Chinya,Neimat,1997-04-16,51393,Engineer
100418,Kiam,Vernadat,1989-10-01,55390,Engineer
30242,Maris,Viele,1990-01-07,77204,Engineer
100428,Fayez,Einsfeld,1987-12-07,60997,Engineer
100443,Rosine,Shinomoto,1995-05-08,57931,Engineer
100452,Guther,Lowrie,1994-07-17,58300,Engineer
100484,Hitofumi,Thibadeau,1997-04-06,41924,Engineer
100497,Tze,Fortenbacher,1985-04-06,40000,Engineer
100500,Tetsurou,Sichman,1995-10-06,61217,Engineer
212166,Val,Barbanera,1994-02-02,47514,Engineer
30261,Bernardo,Claffy,1993-02-25,64090,Engineer
212161,Inderjeet,Lukaszewicz,1987-10-04,40000,Engineer
30263,Prodip,Acton,1996-09-27,75954,Engineer
100569,Sreekrishna,Anandan,1986-10-25,51999,Engineer
212137,Marko,Kenevan,1990-01-28,40000,Engineer
100575,Heeju,Bellone,1998-03-29,40000,Engineer
100593,Sasan,Sethi,1996-02-28,40000,Engineer
100600,Gudjon,Merel,1990-03-06,57370,Engineer
100609,Gina,Lakshmanan,1994-09-26,68982,Engineer
212125,Xuedong,Rossi,1990-04-18,40000,Engineer
100621,Olivera,Joslin,1998-09-25,40000,Engineer
100623,Guenter,Hoogerwoord,1994-08-26,59605,Engineer
100653,Georgi,Maraist,1988-10-28,40000,Engineer
100656,Persi,Teitelbaum,1996-11-10,58825,Engineer
212102,Shahid,Stranks,1993-12-04,40000,Engineer
100660,Uriel,Polupanov,2001-06-18,40000,Engineer
30275,Miquel,Malabarba,1993-03-03,47626,Engineer
30276,Kazuhiko,Matheson,1992-07-19,40000,Engineer
212095,Goncalo,Baez,1997-10-13,40000,Engineer
100678,Premal,Terkki,1996-09-16,40000,Engineer
30278,Yolla,Clemencon,1998-05-23,54630,Engineer
30285,Parke,Cyre,1987-03-29,40000,Engineer
100703,Anestis,Kavanagh,1989-08-20,40000,Engineer
100708,Yaghout,Pauthner,1997-01-01,46374,Engineer
100719,Martial,Senzako,1999-02-01,53180,Engineer
100721,Poornachandra,Bade,1995-09-16,62649,Engineer
30300,Gilbert,Klassen,1999-09-21,40000,Engineer
100733,Vincent,Coombs,1992-06-22,40000,Engineer
30303,Hyuckchul,Melter,1997-02-08,44574,Engineer
251494,Alassane,Mahmud,1990-11-21,47075,Engineer
212072,Lorien,Billingsley,1996-12-11,50871,Engineer
212058,Anneke,Ramsak,1995-01-25,51069,Engineer
30310,Mototsugu,Senzako,1995-08-31,40000,Engineer
100795,Takushi,Kaltofen,1991-03-06,43749,Engineer
212009,Shaowen,Boguraev,1988-03-03,60138,Engineer
211975,Chaitali,Rosaz,1995-06-08,65196,Engineer
100825,Abdelkader,Demke,1999-01-25,52682,Engineer
211973,Denny,Nitta,1999-02-01,48068,Engineer
100841,Xinan,Pena,1991-11-13,55250,Engineer
100854,Serge,Kaiserswerth,1988-06-19,40000,Engineer
30320,Kristine,Facello,1990-06-10,40000,Engineer
211930,Karsten,Serdy,1995-06-17,40000,Engineer
211901,Oscar,Birjandi,1986-04-07,41972,Engineer
100934,Goncalo,Czaja,1997-01-15,41164,Engineer
259567,Aloys,Bolsens,1995-03-04,40000,Engineer
100943,Tuval,Merkl,2000-01-09,45000,Engineer
211897,Perry,Lalonde,1985-05-09,55016,Engineer
100949,DeForest,Neimat,1989-11-03,40000,Engineer
211896,Kyoichi,Showalter,1993-05-19,40000,Engineer
100973,Jordanka,Sudkamp,1996-01-23,41807,Engineer
211859,Gill,Krybus,1996-11-07,42358,Engineer
251480,Claude,Hedayat,1997-04-14,40000,Engineer
14622,Jixiang,Lung,1993-07-14,40000,Engineer
30340,Fumiya,Condotta,1995-11-27,51477,Engineer
101003,Pranas,Kusakabe,1996-02-11,58383,Engineer
101005,Niranjan,Erni,1987-03-30,40000,Engineer
211854,Eishiro,Rosar,1998-11-10,40000,Engineer
14623,Gina,Savasere,1999-04-18,47200,Engineer
101028,Kwangho,Jayawardene,1991-03-05,44860,Engineer
251478,Kamakshi,Maquelin,1985-04-11,52510,Engineer
101034,Elgin,Tyugu,1985-04-14,42628,Engineer
101039,Chaosheng,Dengi,1992-10-07,48353,Engineer
30361,Nidapan,DasSarma,1998-11-21,40000,Engineer
211852,Lakshmi,Yemenis,1997-01-30,42538,Engineer
251474,Anwar,Kolvik,1995-11-17,64458,Engineer
30364,Miquel,Byoun,1988-06-26,40000,Engineer
251473,Anyuan,Thimonier,1989-09-24,40000,Engineer
101073,Yongdong,Iwayama,1987-07-07,61079,Engineer
211840,Takanari,Silva,1998-10-03,40387,Engineer
211837,Billur,Porotnikoff,1995-06-28,40000,Engineer
211829,Sudhanshu,Vernadat,1998-01-17,40000,Engineer
211822,Duangkaew,Ellozy,1995-07-04,52074,Engineer
211811,Sumali,Eppinger,1995-06-30,57217,Engineer
30380,Jianhao,Templeman,1996-11-28,40000,Engineer
101142,Sedat,Gini,2001-10-26,40000,Engineer
101168,Charlene,Glinert,1996-01-21,40006,Engineer
211783,Alain,Walstra,1999-01-07,41234,Engineer
101182,Lenore,Demeyer,1996-12-30,40000,Engineer
101191,Mototsugu,Flasterstein,1998-03-25,46502,Engineer
30396,Vishv,Hmelo,1988-05-26,43983,Engineer
101193,Fen,Rabejac,1985-11-06,58631,Engineer
211764,Ziyad,Selenyi,1987-09-24,40000,Engineer
259566,Maja,Schiettecatte,1989-10-26,44813,Engineer
211763,Sachem,Schicker,1989-09-25,40000,Engineer
211735,Uwe,Busillo,1992-06-03,40000,Engineer
101224,Brewster,Vigier,1999-01-24,40000,Engineer
30408,Masasuke,Crelier,1998-10-07,40000,Engineer
30409,Eberhardt,Kornyak,2001-04-15,49270,Engineer
261468,Radoslaw,Covnot,1985-02-04,48711,Engineer
211721,Guttorm,Fetvedt,1991-06-20,40000,Engineer
211711,Subhada,Onuegbe,1999-11-20,40000,Engineer
30424,Hsiangchu,Jenevein,1987-04-28,54214,Engineer
251470,Sadegh,Mungall,1986-10-06,59253,Engineer
101286,Gila,Bernardinello,1994-12-02,40000,Engineer
101294,Sakthirel,Speel,1987-03-31,47843,Engineer
211710,Sigeru,Senzako,1999-06-21,40000,Engineer
211698,Giao,Muniz,1991-11-27,40000,Engineer
101300,Juyoung,Schnabel,1999-02-20,61001,Engineer
211688,Hidefumi,Kobuchi,1985-02-08,89680,Engineer
211668,Sigeru,Jarecki,1985-07-24,63081,Engineer
101321,Arvind,Beetstra,1986-12-04,41130,Engineer
101322,Goetz,Boreale,1997-05-06,40000,Engineer
101323,Kinh,Wuwongse,1997-08-16,52703,Engineer
30437,Mahmut,Otillio,1995-05-10,45815,Engineer
251452,Fumiko,Iivonen,1990-05-28,40000,Engineer
101338,Nobuyoshi,Legleitner,1995-09-25,41089,Engineer
211665,Claude,Farrel,1998-01-18,58392,Engineer
14642,Florian,Kuhnemann,1987-06-05,54553,Engineer
101364,Turgut,Poehlman,1993-08-21,53032,Engineer
101370,Candida,Dymetman,1994-10-26,50248,Engineer
211648,Along,Frolund,1994-01-26,53516,Engineer
211618,Tetsurou,Rabehasaina,1997-06-05,67175,Engineer
101380,Cullen,Ghazalie,1998-02-05,65130,Engineer
211599,Heekeun,Picaronny,1998-02-15,69546,Engineer
101405,Takahito,Fasbender,1988-12-11,40000,Engineer
101418,Khaled,Gulla,1998-10-01,45199,Engineer
101425,Lalit,Speel,1986-07-26,54698,Engineer
101427,Mechthild,Lanzelotte,1991-08-20,40000,Engineer
101428,Tiina,Muhling,1987-05-20,59123,Engineer
101430,Junsik,Cincotta,2000-01-04,40000,Engineer
211590,Jessie,Basagni,1994-01-15,56830,Engineer
30479,Shigenori,Kampfer,1997-10-16,56666,Engineer
101467,Dulce,Lammel,1992-07-16,63818,Engineer
211589,Temple,Barbanera,1988-02-08,40000,Engineer
30498,Heng,Jervis,2000-10-31,49808,Engineer
101496,Akeno,Anguita,1999-12-21,54211,Engineer
30500,Mang,Wallrath,1989-12-22,40000,Engineer
30501,Jiang,Shiratori,1990-09-14,43713,Engineer
101519,Marek,Macedo,1985-05-06,61833,Engineer
101521,Debatosh,Soloway,1986-04-08,47326,Engineer
211545,Hideo,VanScheik,1996-11-07,40000,Engineer
211510,Abdelkader,Demir,1988-08-10,40000,Engineer
211503,Maja,Peternell,2000-01-22,58265,Engineer
30507,Adamantios,Remmers,1992-02-28,44681,Engineer
101559,Rasiah,Kisuki,1986-08-11,53702,Engineer
211488,Zita,Awdeh,1985-03-31,40000,Engineer
211469,Mrinalini,Lunt,1995-10-10,40114,Engineer
251436,Jeane,Kaelbling,1997-10-31,40000,Engineer
30514,Leon,Rouquie,1999-07-12,55066,Engineer
101607,Tzvetan,Benveniste,1995-09-26,40000,Engineer
30521,Tetsushi,Kroha,1997-07-24,67215,Engineer
211454,Rosine,Usery,1991-05-18,47208,Engineer
259565,Shirish,Osgood,1992-02-12,65510,Engineer
101618,Chiranjit,Bhattacharjee,1994-04-20,55901,Engineer
261466,Falguni,Taubenfeld,1998-11-01,57333,Engineer
101623,Lena,Frezza,1989-07-26,44723,Engineer
211452,Brewster,Mandelberg,1997-04-15,40000,Engineer
101638,Gaurav,Conta,1996-07-07,51982,Engineer
211439,Billie,Pelz,1998-11-16,45654,Engineer
30537,Bluma,Gini,1986-10-19,40000,Engineer
211419,Temple,Thibadeau,1999-10-09,40000,Engineer
211405,Haldon,Bouloucos,1997-10-01,43040,Engineer
101688,Bilhanan,Worfolk,1998-04-16,40000,Engineer
211402,Youssef,Schmiedel,2002-05-23,40000,Engineer
251388,Pantung,Fendler,1986-09-06,40000,Engineer
101704,Hideyuki,Berendt,1991-08-06,40000,Engineer
101719,Nadjib,Wolniewicz,1986-06-03,51059,Engineer
101730,Xiaobin,Heinisuo,1999-11-04,52938,Engineer
11121,Vugranam,Kakkad,1992-10-31,40000,Engineer
211391,Gao,Karner,1989-03-28,53822,Engineer
101775,Tuval,Liedekerke,1999-01-04,65939,Engineer
101778,Aamer,Peha,1991-09-13,40000,Engineer
211357,Shakhar,Pardalos,1998-11-16,46616,Engineer
101794,Cordelia,Irland,1994-12-02,40000,Engineer
101800,Arlette,Iwayama,1997-01-17,40000,Engineer
211343,Fuqing,Toyoshima,1999-10-18,40000,Engineer
211329,Lenore,Klerer,1995-08-06,50364,Engineer
30569,Haldon,Gajiwala,1990-06-28,47765,Engineer
30571,Ziva,Bonifati,1997-07-31,40000,Engineer
101818,Yechiam,Hiraishi,1990-02-14,40000,Engineer
101834,Halsur,Egerstedt,1997-01-01,42085,Engineer
30576,Christfried,Heijenga,1989-09-28,40000,Engineer
30577,JoAnna,Rosaz,1998-12-17,47757,Engineer
211309,Brewster,Vendrig,1998-12-16,40000,Engineer
30582,Oscar,Kavanagh,1997-12-20,40000,Engineer
101862,Mads,Liedekerke,1993-06-06,49679,Engineer
101871,Christophe,Litzler,1997-12-11,40000,Engineer
101887,Zhonghua,McAlpine,1987-09-05,40000,Engineer
101888,Eran,Ritcey,1996-08-19,40000,Engineer
211250,Paloma,Luca,1989-09-14,40000,Engineer
211242,Giri,Larfeldt,1991-04-11,82112,Engineer
251367,Werner,Kabayashi,1988-10-15,40000,Engineer
101928,Avishai,Baezner,1998-03-30,41357,Engineer
101936,Susanta,Lieberherr,1995-08-20,40000,Engineer
30589,Chirstian,Reistad,1987-10-27,49982,Engineer
101948,Marit,Matzen,1998-09-08,49788,Engineer
101952,Marko,Gide,1995-09-23,56392,Engineer
101956,Bernice,Bonifati,2000-01-12,60847,Engineer
211221,Piyush,Shackel,1998-09-19,41981,Engineer
101963,Lorien,Hofting,1998-04-01,40000,Engineer
211209,Yoshimitsu,Jansen,1998-03-18,40000,Engineer
101979,Weijing,Glowinski,1990-04-20,48630,Engineer
101989,JiYoung,Plavsic,1985-02-20,52805,Engineer
30606,Chuanyi,Shrader,1995-06-22,50508,Engineer
102011,Genevieve,Lund,1995-11-13,52456,Engineer
211201,Doohun,Munro,1998-02-25,40000,Engineer
102027,Gladys,Isaak,1987-02-20,40000,Engineer
102034,Jixiang,Bakhtari,1997-03-08,52160,Engineer
30618,Weicheng,Zweizig,1997-10-31,54036,Engineer
102045,Chandrasekaran,Berstel,1998-07-21,46765,Engineer
102061,Niclas,Nittel,1987-11-16,75529,Engineer
251363,Hiroyasu,Valiente,1994-01-10,40000,Engineer
211193,Yannis,Schapiro,1988-11-21,40000,Engineer
102069,Alagu,Yurov,2002-03-26,40000,Engineer
102095,Aemilian,Foote,1991-10-08,40000,Engineer
102103,Stevo,Conde,1993-09-09,42631,Engineer
102107,Taiji,Koshino,1992-10-28,40000,Engineer
211151,Gaetan,Hertweck,1998-03-24,51895,Engineer
211149,Leah,Pargas,1998-03-10,41204,Engineer
102140,Sumant,Detkin,1999-07-06,64849,Engineer
102144,Bernice,Karlin,1998-09-28,40000,Engineer
30645,Saddek,Herbst,1996-04-18,40000,Engineer
102162,Nevin,Fujisaki,1987-01-26,40000,Engineer
30656,Gritta,Ranst,1999-11-24,40000,Engineer
102189,Palash,Szilard,1993-02-25,40000,Engineer
102199,Karlis,Ghalwash,1993-01-27,40000,Engineer
102202,Nitsan,Iivonen,1998-11-06,57935,Engineer
211144,Mrinalini,Rathonyi,2001-05-03,40000,Engineer
102219,Pranav,Swiler,1990-09-24,40000,Engineer
211133,Oscal,Ozery,1987-09-09,53416,Engineer
251331,Adel,Tetzlaff,1996-01-27,43134,Engineer
102231,Leaf,Belinskaya,1999-01-05,40000,Engineer
14674,Rosalie,Engelmann,1997-02-14,40000,Engineer
102257,Stella,Tsukune,1986-07-28,41309,Engineer
102263,Ronghao,Wossner,1995-02-05,40000,Engineer
102283,Elzbieta,Terwilliger,2000-01-19,58990,Engineer
251321,Licheng,Felcyn,1985-06-14,40000,Engineer
102296,Valery,Baba,1998-04-07,45540,Engineer
102298,Tianruo,Selenyi,2000-01-26,40000,Engineer
102314,Anneli,Maliniak,1998-04-19,40000,Engineer
102320,Bangqing,Sichman,1989-02-23,40000,Engineer
102322,Garnet,Pesch,2001-10-31,40000,Engineer
251318,Pragnesh,Fendler,1985-11-21,40000,Engineer
102349,Shigeichiro,Whitcomb,2000-11-04,50365,Engineer
102385,Mountaz,Sidou,1986-08-13,73828,Engineer
11132,Kristin,Harnett,1994-08-30,40000,Engineer
102396,Jinpo,Macedo,2000-03-26,51238,Engineer
102398,Jiann,Ossenbruggen,1998-01-06,54825,Engineer
251309,Sachin,Lamba,1993-03-13,40000,Engineer
102407,Masami,Falster,2000-03-17,40000,Engineer
30702,Vincent,Shumilov,1990-09-22,47555,Engineer
102431,Yaghout,Uludag,1997-09-06,47944,Engineer
251304,Ziya,Kopetz,1995-09-03,62420,Engineer
102450,Elgin,Krupka,1985-04-14,66353,Engineer
102451,Vugranam,Harbusch,1996-07-19,40000,Engineer
211042,Hidekazu,Ertl,1985-09-18,45800,Engineer
